Period,Power,Irradiance,Ambient temperature,PV Temperature
13/01/2023 11:00,234.259,100,13.7,0
13/01/2023 11:30,487.286,196.5,14,0
13/01/2023 12:00,145.155,56.9,13.3,0
13/01/2023 12:30,74.096,31.1,12.7,0
13/01/2023 13:00,36.756,15,12.2,0
13/01/2023 13:30,207.266,98.3,12.5,0
13/01/2023 14:00,263.298,126,12.9,0
13/01/2023 14:30,243.991,119.2,12.8,0
13/01/2023 15:00,157.409,67.4,13.2,0
13/01/2023 15:30,116.247,45.2,13.1,0
13/01/2023 16:00,185.55,72.7,13.3,0
13/01/2023 16:30,140.929,54.6,13.5,0
13/01/2023 17:00,1.25,0,12.9,0
13/01/2023 17:30,1.25,0,12.6,0
13/01/2023 18:00,1.25,0,11.9,0
13/01/2023 18:30,1.25,0,11.8,0
13/01/2023 19:00,1.25,1.7,11.8,0
13/01/2023 19:30,1.25,0.2,11.5,0
13/01/2023 20:00,1.25,0,11.9,0
13/01/2023 20:30,1.25,0.5,12.9,0
13/01/2023 21:00,1.25,0.8,13.3,0
13/01/2023 21:30,1.25,0.3,13.3,0
13/01/2023 22:00,1.25,0,12.8,0
13/01/2023 22:30,1.25,0,11.9,0
13/01/2023 23:00,1.25,0,12.1,0
13/01/2023 23:30,1.25,0,12,0
14/01/2023 00:00,1.25,0.9,12.1,0
14/01/2023 00:30,1.25,0,12.2,0
14/01/2023 01:00,1.25,0,11.2,0
14/01/2023 01:30,1.25,0.1,11.4,0
14/01/2023 02:00,1.25,0,12.5,0
14/01/2023 02:30,1.25,0,11.9,0
14/01/2023 03:00,1.25,0,12.3,0
14/01/2023 03:30,1.25,0,11.9,0
14/01/2023 04:00,1.25,0,12.1,0
14/01/2023 04:30,1.25,0,12.2,0
14/01/2023 05:00,1.25,0,12.2,0
14/01/2023 05:30,1.25,0,11.9,0
14/01/2023 06:00,1.25,0,11.9,0
14/01/2023 06:30,1.25,0,11.6,0
14/01/2023 07:00,0,0.3,11.6,0
14/01/2023 07:30,19.878,6.8,11.4,0
14/01/2023 08:00,39.119,17.6,11.4,0
14/01/2023 08:30,86.479,32.2,11.1,0
14/01/2023 09:00,238.806,105.3,11.6,0
14/01/2023 09:30,242.68,127.7,12.9,0
14/01/2023 10:00,68.512,31.5,12.7,0
14/01/2023 10:30,32.234,17.8,12.7,0
14/01/2023 11:00,66.544,29.6,12.1,0
14/01/2023 11:30,80.28,32.9,12.4,0
14/01/2023 12:00,158.806,63.9,12.4,0
14/01/2023 12:30,80.019,31.7,12.4,0
14/01/2023 13:00,22.883,10.5,12.4,0
14/01/2023 13:30,32.214,14.7,12.2,0
14/01/2023 14:00,32.571,16.3,12.3,0
14/01/2023 14:30,59.934,28.7,12,0
14/01/2023 15:00,298.005,117.4,12.9,0
14/01/2023 15:30,279.999,101.5,13.2,0
14/01/2023 16:00,177.892,72.9,13,0
14/01/2023 16:30,60.785,25.2,12.5,0
14/01/2023 17:00,2.023,0.7,12.6,0
14/01/2023 17:30,2.023,0,12.4,0
14/01/2023 18:00,2.023,0,12.2,0
14/01/2023 18:30,2.023,0,11.9,0
14/01/2023 19:00,2.023,0,12.2,0
14/01/2023 19:30,2.023,0,13,0
14/01/2023 20:00,2.023,0,12.6,0
14/01/2023 20:30,2.023,0.6,12.8,0
14/01/2023 21:00,2.023,0,12.8,0
14/01/2023 21:30,2.023,0,12.8,0
14/01/2023 22:00,2.023,0.5,13,0
14/01/2023 22:30,2.023,0,13.1,0
14/01/2023 23:00,2.023,0,12.6,0
14/01/2023 23:30,2.023,0.6,13,0
15/01/2023 00:00,0,0,13.1,0
15/01/2023 00:30,0,0,13.2,0
15/01/2023 01:00,0,0,12.9,0
15/01/2023 01:30,0,0,13.1,0
15/01/2023 02:00,0,0,13.2,0
15/01/2023 02:30,0,0.3,13.3,0
15/01/2023 03:00,0,0,13.3,0
15/01/2023 03:30,0,0,12.8,0
15/01/2023 04:00,0,0,12.7,0
15/01/2023 04:30,0,0.9,12.9,0
15/01/2023 05:00,0,0.5,12.8,0
15/01/2023 05:30,0,0.6,13,0
15/01/2023 06:00,0,0,12.3,0
15/01/2023 06:30,0,0,12.3,0
15/01/2023 07:00,10.83,6.8,12.3,0
15/01/2023 07:30,86.529,39.6,12.4,0
15/01/2023 08:00,215.074,96.5,12.7,0
15/01/2023 08:30,395.005,165.2,13.9,0
15/01/2023 09:00,466.017,190.3,15.3,0
15/01/2023 09:30,578.146,267.4,15.7,0
15/01/2023 10:00,366.743,164.9,15.7,0
15/01/2023 10:30,923.616,379.7,16,0
15/01/2023 11:00,601.58,267,16.2,0
15/01/2023 11:30,515.242,205.9,16.3,0
15/01/2023 12:00,905.149,358.3,15.6,0
15/01/2023 12:30,357.278,147.4,15.4,0
15/01/2023 13:00,656.144,290.1,15.3,0
15/01/2023 13:30,575.898,245.4,15.3,0
15/01/2023 14:00,308.77,142.3,15.3,0
15/01/2023 14:30,172.843,80.5,15,0
15/01/2023 15:00,84.193,30.1,14.6,0
15/01/2023 15:30,20.975,7.1,13.7,0
15/01/2023 16:00,75.675,32,12.7,0
15/01/2023 16:30,24.955,13.3,12.8,0
15/01/2023 17:00,0.379,0.8,12.7,0
15/01/2023 17:30,0.379,0.6,12.7,0
15/01/2023 18:00,0.379,0,12.3,0
15/01/2023 18:30,0.379,0.2,12.8,0
15/01/2023 19:00,0.379,0,12.8,0
15/01/2023 19:30,0.379,0,12.4,0
15/01/2023 20:00,0.379,0.7,12.6,0
15/01/2023 20:30,0.379,0.7,12.9,0
15/01/2023 21:00,0.379,1.9,13.3,0
15/01/2023 21:30,0.379,0,13.3,0
15/01/2023 22:00,0.379,0,12.9,0
15/01/2023 22:30,0.379,0,12.9,0
15/01/2023 23:00,0.379,0,12.7,0
15/01/2023 23:30,0.379,0,12.9,0
16/01/2023 00:00,0,0,12.6,0
16/01/2023 00:30,0,0,12.3,0
16/01/2023 01:00,0,0.2,12.3,0
16/01/2023 01:30,0,0,12.7,0
16/01/2023 02:00,0,0,13,0
16/01/2023 02:30,0,0,13,0
16/01/2023 03:00,0,0,13,0
16/01/2023 03:30,0,0,12.8,0
16/01/2023 04:00,0,0,13,0
16/01/2023 04:30,0,0,13.1,0
16/01/2023 05:00,0,0,13.2,0
16/01/2023 05:30,0,0,13.3,0
16/01/2023 06:00,0,0,13.4,0
16/01/2023 06:30,0,0,12,0
16/01/2023 07:00,7.794,3.1,11.5,0
16/01/2023 07:30,47.633,22.1,11.1,0
16/01/2023 08:00,130.221,56.5,11.5,0
16/01/2023 08:30,260.054,105.9,11.9,0
16/01/2023 09:00,208.548,90.6,12.6,0
16/01/2023 09:30,514.605,215.7,13,0
16/01/2023 10:00,638.145,251.6,13.9,0
16/01/2023 10:30,844.354,334.4,14.3,0
16/01/2023 11:00,722.184,296.6,14.9,0
16/01/2023 11:30,855.896,366.3,15.3,0
16/01/2023 12:00,709.264,289.3,15.6,0
16/01/2023 12:30,583.923,244.9,15.6,0
16/01/2023 13:00,1182.745,489.3,16.4,0
16/01/2023 13:30,616.783,251.1,15.8,0
16/01/2023 14:00,270.831,116,14.8,0
16/01/2023 14:30,283.238,123.3,14.8,0
16/01/2023 15:00,436.787,135.7,14.7,0
16/01/2023 15:30,166.745,72.3,14.1,0
16/01/2023 16:00,413.971,121.4,13.2,0
16/01/2023 16:30,58.042,26.9,12.7,0
16/01/2023 17:00,0.984,1.2,12.2,0
16/01/2023 17:30,0,0,12.3,0
16/01/2023 18:00,0,0,11.9,0
16/01/2023 18:30,0,0,11.3,0
16/01/2023 19:00,0,0.8,11.9,0
16/01/2023 19:30,0,1,12.6,0
16/01/2023 20:00,0,0,12.7,0
16/01/2023 20:30,0,0,12.4,0
16/01/2023 21:00,0,0,12.3,0
16/01/2023 21:30,0,0,11.9,0
16/01/2023 22:00,0,0,11.8,0
16/01/2023 22:30,0,0,11.5,0
16/01/2023 23:00,0,0,11.3,0
16/01/2023 23:30,0,0,10.9,0
17/01/2023 00:00,0,0.1,10.8,0
17/01/2023 00:30,0,1.3,9.5,0
17/01/2023 01:00,0,0.3,10,0
17/01/2023 01:30,0,0,9.4,0
17/01/2023 02:00,0,0,9.4,0
17/01/2023 02:30,0,0.7,9.1,0
17/01/2023 03:00,0,0.2,9.2,0
17/01/2023 03:30,0,2.6,9.3,0
17/01/2023 04:00,0,0,7.6,0
17/01/2023 04:30,0,0.3,7.5,0
17/01/2023 05:00,0,0,6.6,0
17/01/2023 05:30,0,0.3,6.6,0
17/01/2023 06:00,0,0,6.9,0
17/01/2023 06:30,0,0,6.9,0
17/01/2023 07:00,17.097,9.8,7.4,0
17/01/2023 07:30,91.916,56.4,7.3,0
17/01/2023 08:00,313.324,122,9.6,0
17/01/2023 08:30,698.36,231.2,11.3,0
17/01/2023 09:00,1064.535,320.1,12.1,0
17/01/2023 09:30,570.813,241.4,13.8,0
17/01/2023 10:00,517.809,222.2,14.7,0
17/01/2023 10:30,971.662,344.7,15.8,0
17/01/2023 11:00,617.889,261.3,15.5,0
17/01/2023 11:30,754.092,328.8,15.7,0
17/01/2023 12:00,456.353,204.2,17.2,0
17/01/2023 12:30,1694.695,696.1,17.3,0
17/01/2023 13:00,577.944,244.2,17.6,0
17/01/2023 13:30,464.705,190.1,17.7,0
17/01/2023 14:00,699.763,282.6,17.4,0
17/01/2023 14:30,320.274,134.8,17.2,0
17/01/2023 15:00,383.366,154.3,17.2,0
17/01/2023 15:30,319.91,107.7,17,0
17/01/2023 16:00,383.76,114.2,16.8,0
17/01/2023 16:30,118.115,45.4,16.3,0
17/01/2023 17:00,5.919,0.5,14.7,0
17/01/2023 17:30,0,0,14.2,0
17/01/2023 18:00,0,0,13.5,0
17/01/2023 18:30,0,0,12.5,0
17/01/2023 19:00,0,0,12,0
17/01/2023 19:30,0,0,11.6,0
17/01/2023 20:00,0,0.1,10.9,0
17/01/2023 20:30,0,0.2,11,0
17/01/2023 21:00,0,0,10.4,0
17/01/2023 21:30,0,0.1,10.6,0
17/01/2023 22:00,0,1.1,10.2,0
17/01/2023 22:30,0,1.5,10.8,0
17/01/2023 23:00,0,0,11.5,0
17/01/2023 23:30,0,1,11.7,0
18/01/2023 00:00,0,0,11.2,0
18/01/2023 00:30,0,0.6,11,0
18/01/2023 01:00,0,0,10.5,0
18/01/2023 01:30,0,2.3,11.1,0
18/01/2023 02:00,0,0,11,0
18/01/2023 02:30,0,0,11.4,0
18/01/2023 03:00,0,0,10.9,0
18/01/2023 03:30,0,0.1,10.7,0
18/01/2023 04:00,0,0,10.3,0
18/01/2023 04:30,0,0,9.4,0
18/01/2023 05:00,0,0,9.3,0
18/01/2023 05:30,0,0,8,0
18/01/2023 06:00,0,0,7.7,0
18/01/2023 06:30,0,1.2,8.6,0
18/01/2023 07:00,19.495,11.3,7.9,0
18/01/2023 07:30,94.221,72.3,8.5,0
18/01/2023 08:00,336.402,104.9,9.3,0
18/01/2023 08:30,736.163,214.1,12.8,0
18/01/2023 09:00,1108.963,326.1,13.7,0
18/01/2023 09:30,1407.582,413.3,15.2,0
18/01/2023 10:00,1371.277,475.8,16.6,0
18/01/2023 10:30,1019.753,529.7,17.4,0
18/01/2023 11:00,904.299,560.6,18.1,0
18/01/2023 11:30,805.691,567.1,18.1,0
18/01/2023 12:00,740.799,575.3,18.9,0
18/01/2023 12:30,646.994,562.5,18.5,0
18/01/2023 13:00,634.97,539.1,18.1,0
18/01/2023 13:30,615.689,495.6,18.3,0
18/01/2023 14:00,726.38,436.9,18.2,0
18/01/2023 14:30,536.36,369.7,18.2,0
18/01/2023 15:00,753.876,291.7,18,0
18/01/2023 15:30,709.777,207.2,17.8,0
18/01/2023 16:00,377.145,111.5,17.2,0
18/01/2023 16:30,105.576,38.5,16.2,0
18/01/2023 17:00,7.436,1.8,15.2,0
18/01/2023 17:30,0.026,0,14,0
18/01/2023 18:00,0.026,0,14.1,0
18/01/2023 18:30,0.026,0,13,0
18/01/2023 19:00,0.026,0,12.9,0
18/01/2023 19:30,0.026,0,12.7,0
18/01/2023 20:00,0.026,0,11.4,0
18/01/2023 20:30,0.026,1.1,10.8,0
18/01/2023 21:00,0.026,0,9.4,0
18/01/2023 21:30,0.026,0,9.4,0
18/01/2023 22:00,0.026,0,8.9,0
18/01/2023 22:30,0.026,2,10.3,0
18/01/2023 23:00,0.026,0,9.5,0
18/01/2023 23:30,0.026,0,8.8,0
19/01/2023 00:00,0,0,8.2,0
19/01/2023 00:30,0,4.5,8.8,0
19/01/2023 01:00,0,2.2,7.8,0
19/01/2023 01:30,0,0.8,8.6,0
19/01/2023 02:00,0,0,7.2,0
19/01/2023 02:30,0,0,6,0
19/01/2023 03:00,0,2.6,7.1,0
19/01/2023 03:30,0,0,6.7,0
19/01/2023 04:00,0,0,5.9,0
19/01/2023 04:30,0,0,6.2,0
19/01/2023 05:00,0,0,6.7,0
19/01/2023 05:30,0,0.6,6.6,0
19/01/2023 06:00,0,0,6.6,0
19/01/2023 06:30,0,0,6.1,0
19/01/2023 07:00,21.822,11,5.7,0
19/01/2023 07:30,99.181,73.3,6.7,0
19/01/2023 08:00,331.715,111.3,9.3,0
19/01/2023 08:30,737.744,220.2,11.8,0
19/01/2023 09:00,1103.971,330.6,12.8,0
19/01/2023 09:30,1397.58,412.4,13.5,0
19/01/2023 10:00,1248.202,476.8,15.1,0
19/01/2023 10:30,1055.816,523.2,16.6,0
19/01/2023 11:00,935.528,566,17.7,0
19/01/2023 11:30,805.656,566.1,18.4,0
19/01/2023 12:00,812.897,573.7,18.6,0
19/01/2023 12:30,264.566,119.5,19.3,0
19/01/2023 13:00,844.143,690.7,19.4,0
19/01/2023 13:30,212.807,75.7,18.6,0
19/01/2023 14:00,292.947,136,17.4,0
19/01/2023 14:30,371.79,159.6,17.6,0
19/01/2023 15:00,971.594,397,18,0
19/01/2023 15:30,770.727,216.5,18.2,0
19/01/2023 16:00,382.191,113,17.8,0
19/01/2023 16:30,111.658,41.1,16.6,0
19/01/2023 17:00,7.561,3.5,15.7,0
19/01/2023 17:30,0,0,14.6,0
19/01/2023 18:00,0,0,12.2,0
19/01/2023 18:30,0,0,11.7,0
19/01/2023 19:00,0,0,10.5,0
19/01/2023 19:30,0,0.7,9.9,0
19/01/2023 20:00,0,0,9.7,0
19/01/2023 20:30,0,0,9.1,0
19/01/2023 21:00,0,1.3,9.1,0
19/01/2023 21:30,0,1.5,10,0
19/01/2023 22:00,0,0.8,9.3,0
19/01/2023 22:30,0,0,8.2,0
19/01/2023 23:00,0,0,7.9,0
19/01/2023 23:30,0,0,7.5,0
20/01/2023 00:00,0,1.4,8.5,0
20/01/2023 00:30,0,0,7.8,0
20/01/2023 01:00,0,0,8,0
20/01/2023 01:30,0,0,8.5,0
20/01/2023 02:00,0,0,8.1,0
20/01/2023 02:30,0,0,7.3,0
20/01/2023 03:00,0,0,6.6,0
20/01/2023 03:30,0,0,6.2,0
20/01/2023 04:00,0,0.8,6.9,0
20/01/2023 04:30,0,0,6.7,0
20/01/2023 05:00,0,0,6.9,0
20/01/2023 05:30,0,0,6.8,0
20/01/2023 06:00,0,0,6.7,0
20/01/2023 06:30,0,0.2,6.5,0
20/01/2023 07:00,22.578,12.9,6.7,0
20/01/2023 07:30,105.455,65.7,7.5,0
20/01/2023 08:00,313.719,97.8,8.5,0
20/01/2023 08:30,682.391,190.3,10.2,0
20/01/2023 09:00,1061.233,305.1,11.8,0
20/01/2023 09:30,1341.462,396.1,15.3,0
20/01/2023 10:00,1357.277,472.6,17.9,0
20/01/2023 10:30,966.704,516.8,18.3,0
20/01/2023 11:00,1022.036,558.5,18.7,0
20/01/2023 11:30,925.841,571.3,18.9,0
20/01/2023 12:00,863.287,579.1,19.1,0
20/01/2023 12:30,836.821,558.9,19.3,0
20/01/2023 13:00,933.026,536.4,19,0
20/01/2023 13:30,1383.396,498.4,18.9,0
20/01/2023 14:00,1362.135,437.5,18.9,0
20/01/2023 14:30,1320.404,374.6,18.6,0
20/01/2023 15:00,1119.098,299.7,18.2,0
20/01/2023 15:30,809.237,215.1,17.9,0
20/01/2023 16:00,454.634,128.1,17.4,0
20/01/2023 16:30,131.976,46.5,16.5,0
20/01/2023 17:00,9.596,2.2,15,0
20/01/2023 17:30,0,0,13.6,0
20/01/2023 18:00,0,0,12.1,0
20/01/2023 18:30,0,0,11.5,0
20/01/2023 19:00,0,0,9.7,0
20/01/2023 19:30,0,0.2,10.1,0
20/01/2023 20:00,0,0,8.3,0
20/01/2023 20:30,0,0.1,9.6,0
20/01/2023 21:00,0,0,7.8,0
20/01/2023 21:30,0,1.6,8.7,0
20/01/2023 22:00,0,2.2,8.3,0
20/01/2023 22:30,0,0,6.7,0
20/01/2023 23:00,0,1.1,7.9,0
20/01/2023 23:30,0,0,7.9,0
21/01/2023 00:00,0,0.3,7.6,0
21/01/2023 00:30,0,0,7,0
21/01/2023 01:00,0,0,6.7,0
21/01/2023 01:30,0,0,7.2,0
21/01/2023 02:00,0,0,7.3,0
21/01/2023 02:30,0,0,7.1,0
21/01/2023 03:00,0,0,7.1,0
21/01/2023 03:30,0,0,7,0
21/01/2023 04:00,0,0,6.9,0
21/01/2023 04:30,0,0,7.2,0
21/01/2023 05:00,0,0,7,0
21/01/2023 05:30,0,0,6.9,0
21/01/2023 06:00,0,0,6.9,0
21/01/2023 06:30,0,0,7.2,0
21/01/2023 07:00,22.999,10.5,7.6,0
21/01/2023 07:30,104.259,66.7,7.7,0
21/01/2023 08:00,325.742,106.2,8.3,0
21/01/2023 08:30,690.028,200.3,9.4,0
21/01/2023 09:00,1068.485,314.1,11.3,0
21/01/2023 09:30,1356.936,405.7,13.9,0
21/01/2023 10:00,1350.478,471.4,16.6,0
21/01/2023 10:30,1368.313,532.7,17.9,0
21/01/2023 11:00,1176.032,558.8,18.1,0
21/01/2023 11:30,1014.898,567.8,18.3,0
21/01/2023 12:00,1077.458,572.6,18.6,0
21/01/2023 12:30,1140.002,554.7,18.6,0
21/01/2023 13:00,1180.838,522.7,18.5,0
21/01/2023 13:30,1348.627,499.3,18.6,0
21/01/2023 14:00,1295.063,439.7,18.5,0
21/01/2023 14:30,1272.046,376.3,18.4,0
21/01/2023 15:00,1107.504,299.9,18.1,0
21/01/2023 15:30,787.183,212.7,17.9,0
21/01/2023 16:00,448.665,129.2,17.2,0
21/01/2023 16:30,130.205,47.7,16.4,0
21/01/2023 17:00,10.78,1.2,14.8,0
21/01/2023 17:30,0,0,14.2,0
21/01/2023 18:00,0,0.3,14,0
21/01/2023 18:30,0,0,14.7,0
21/01/2023 19:00,0,0,13.1,0
21/01/2023 19:30,0,0,11.9,0
21/01/2023 20:00,0,0,11.4,0
21/01/2023 20:30,0,0,10.2,0
21/01/2023 21:00,0,0,9.4,0
21/01/2023 21:30,0,0,9.1,0
21/01/2023 22:00,0,0,8.8,0
21/01/2023 22:30,0,0,8.5,0
21/01/2023 23:00,0,0,8.4,0
21/01/2023 23:30,0,0,8.5,0
22/01/2023 00:00,0,0,8.4,0
22/01/2023 00:30,0,0,8.3,0
22/01/2023 01:00,0,0,8,0
22/01/2023 01:30,0,0,8.1,0
22/01/2023 02:00,0,0,7.8,0
22/01/2023 02:30,0,0,7.9,0
22/01/2023 03:00,0,0,7.9,0
22/01/2023 03:30,0,0,7.9,0
22/01/2023 04:00,0,0,7.7,0
22/01/2023 04:30,0,0,7.7,0
22/01/2023 05:00,0,0,7.7,0
22/01/2023 05:30,0,0,7.6,0
22/01/2023 06:00,0,0,7.7,0
22/01/2023 06:30,0,0,7.7,0
22/01/2023 07:00,23.23,10.3,7.6,0
22/01/2023 07:30,106.828,56.9,7.6,0
22/01/2023 08:00,323.329,126.5,8.8,0
22/01/2023 08:30,690.946,227,10.9,0
22/01/2023 09:00,1051.622,331.8,12.2,0
22/01/2023 09:30,998.044,403.6,14.2,0
22/01/2023 10:00,887.431,454.9,16.5,0
22/01/2023 10:30,728.685,511.9,17.9,0
22/01/2023 11:00,685.151,559.6,18.4,0
22/01/2023 11:30,707.071,566.8,18.6,0
22/01/2023 12:00,771.998,579.4,19.2,0
22/01/2023 12:30,925.938,565.7,18.5,0
22/01/2023 13:00,925.956,545.6,18.6,0
22/01/2023 13:30,825,503.9,18.5,0
22/01/2023 14:00,959.642,444.2,18.5,0
22/01/2023 14:30,786.462,370.5,18.5,0
22/01/2023 15:00,1008.938,297.9,18.2,0
22/01/2023 15:30,773.071,210.7,17.9,0
22/01/2023 16:00,427.31,124.7,17.4,0
22/01/2023 16:30,125.434,46.1,16.4,0
22/01/2023 17:00,11.596,2.9,14.9,0
22/01/2023 17:30,0.006,0,14.1,0
22/01/2023 18:00,0.006,0,13.3,0
22/01/2023 18:30,0.006,0,12.3,0
22/01/2023 19:00,0.006,0,11,0
22/01/2023 19:30,0.006,0,10.6,0
22/01/2023 20:00,0.006,0.7,10.2,0
22/01/2023 20:30,0.006,0,8.7,0
22/01/2023 21:00,0.006,0.4,9,0
22/01/2023 21:30,0.006,0,7.8,0
22/01/2023 22:00,0.006,0.6,8.4,0
22/01/2023 22:30,0.006,0,8.6,0
22/01/2023 23:00,0.006,0,8.5,0
22/01/2023 23:30,0.006,0,8.4,0
23/01/2023 00:00,0,0,7.6,0
23/01/2023 00:30,0,0.4,7.4,0
23/01/2023 01:00,0,1.2,7.4,0
23/01/2023 01:30,0,3.5,7.1,0
23/01/2023 02:00,0,0,6.2,0
23/01/2023 02:30,0,0.1,6.5,0
23/01/2023 03:00,0,0.2,6.7,0
23/01/2023 03:30,0,0,6.6,0
23/01/2023 04:00,0,0.2,6.6,0
23/01/2023 04:30,0,0,5.9,0
23/01/2023 05:00,0,0.1,6.5,0
23/01/2023 05:30,0,1.3,6.6,0
23/01/2023 06:00,0,0.2,7.3,0
23/01/2023 06:30,0,1.2,7.6,0
23/01/2023 07:00,24.308,11.6,6.4,0
23/01/2023 07:30,106.751,65.8,6.9,0
23/01/2023 08:00,322.252,111.8,8.9,0
23/01/2023 08:30,675.112,214.3,10,0
23/01/2023 09:00,1022.145,319.2,11.8,0
23/01/2023 09:30,1300.132,401,13.8,0
23/01/2023 10:00,1326.219,466.9,15.5,0
23/01/2023 10:30,1310.985,519.4,17.2,0
23/01/2023 11:00,1293.931,542.2,18.5,0
23/01/2023 11:30,1258.725,558.6,18.5,0
23/01/2023 12:00,1233.05,575,18.8,0
23/01/2023 12:30,1155.021,560.8,19,0
23/01/2023 13:00,1337.385,540,19.1,0
23/01/2023 13:30,628.339,502.3,19.1,0
23/01/2023 14:00,520.728,441.8,18.9,0
23/01/2023 14:30,837.185,372.6,18.9,0
23/01/2023 15:00,1135.569,288.9,18.4,0
23/01/2023 15:30,812.64,205.2,18,0
23/01/2023 16:00,460.961,120.9,17.6,0
23/01/2023 16:30,121.309,42.5,16.7,0
23/01/2023 17:00,12.735,3.6,15.1,0
23/01/2023 17:30,0,0,14.4,0
23/01/2023 18:00,0,0,14.1,0
23/01/2023 18:30,0,0,13.5,0
23/01/2023 19:00,0,0,12,0
23/01/2023 19:30,0,0,11.6,0
23/01/2023 20:00,0,0,10.3,0
23/01/2023 20:30,0,0.7,10.5,0
23/01/2023 21:00,0,0,9.6,0
23/01/2023 21:30,0,0,9,0
23/01/2023 22:00,0,0,7.8,0
23/01/2023 22:30,0,1.1,7.7,0
23/01/2023 23:00,0,0,6.5,0
23/01/2023 23:30,0,0,6.2,0
24/01/2023 00:00,0,0.4,5.7,0
24/01/2023 00:30,0,0,6.1,0
24/01/2023 01:00,0,0,5.8,0
24/01/2023 01:30,0,2.9,7.1,0
24/01/2023 02:00,0,4.2,7.6,0
24/01/2023 02:30,0,0,5.8,0
24/01/2023 03:00,0,0,5.3,0
24/01/2023 03:30,0,1.9,6.2,0
24/01/2023 04:00,0,0,5.2,0
24/01/2023 04:30,0,0,5.7,0
24/01/2023 05:00,0,1.7,6.2,0
24/01/2023 05:30,0,0,5.7,0
24/01/2023 06:00,0,0,5.9,0
24/01/2023 06:30,0,0.4,5.4,0
24/01/2023 07:00,24.982,12.9,5.5,0
24/01/2023 07:30,104.657,64.1,6.1,0
24/01/2023 08:00,330.16,106,7.3,0
24/01/2023 08:30,725.606,205.7,8.9,0
24/01/2023 09:00,1120.731,318.2,11.5,0
24/01/2023 09:30,1422.625,409.1,14,0
24/01/2023 10:00,1407.198,477.5,15.7,0
24/01/2023 10:30,1391.117,530.5,16.8,0
24/01/2023 11:00,1365.471,564.7,17.7,0
24/01/2023 11:30,1357.952,579.6,18,0
24/01/2023 12:00,984.357,544,18.6,0
24/01/2023 12:30,859.256,252.1,18.4,0
24/01/2023 13:00,1332.463,559.3,18.7,0
24/01/2023 13:30,1406.954,509.1,18.9,0
24/01/2023 14:00,1433.243,447.8,19.1,0
24/01/2023 14:30,1354.257,370.1,18.8,0
24/01/2023 15:00,1150.071,294.4,18.5,0
24/01/2023 15:30,816.116,207.6,18.2,0
24/01/2023 16:00,469.855,126.1,17.8,0
24/01/2023 16:30,146.507,48.5,16.4,0
24/01/2023 17:00,14.66,3.2,14.5,0
24/01/2023 17:30,0,0.6,14.3,0
24/01/2023 18:00,0,0,12.5,0
24/01/2023 18:30,0,2.7,12.4,0
24/01/2023 19:00,0,0.4,11.9,0
24/01/2023 19:30,0,0,11.4,0
24/01/2023 20:00,0,0,8.4,0
24/01/2023 20:30,0,0,8.8,0
24/01/2023 21:00,0,0,8.8,0
24/01/2023 21:30,0,0.9,9.1,0
24/01/2023 22:00,0,0,7.7,0
24/01/2023 22:30,0,0,8,0
24/01/2023 23:00,0,0,7.9,0
24/01/2023 23:30,0,0.5,7.2,0
25/01/2023 00:00,0,0,6.3,0
25/01/2023 00:30,0,2.1,6.2,0
25/01/2023 01:00,0,0.7,7.3,0
25/01/2023 01:30,0,0,5.8,0
25/01/2023 02:00,0,0,5,0
25/01/2023 02:30,0,0.9,5.4,0
25/01/2023 03:00,0,0.2,5,0
25/01/2023 03:30,0,0.5,5.8,0
25/01/2023 04:00,0,0,5.5,0
25/01/2023 04:30,0,0,5.8,0
25/01/2023 05:00,0,0,4.8,0
25/01/2023 05:30,0,0,4.6,0
25/01/2023 06:00,0,0.4,4.9,0
25/01/2023 06:30,0,0,3.6,0
25/01/2023 07:00,25.982,12.8,4.3,0
25/01/2023 07:30,119.836,63,5.2,0
25/01/2023 08:00,324.153,110.4,6.2,0
25/01/2023 08:30,694.994,214,8.6,0
25/01/2023 09:00,1073.528,318.5,11,0
25/01/2023 09:30,1371.644,403.7,12.8,0
25/01/2023 10:00,1352.269,462.1,14.7,0
25/01/2023 10:30,1363.793,519.7,16.3,0
25/01/2023 11:00,1343.256,548.2,17.1,0
25/01/2023 11:30,1141.235,542.4,17.8,0
25/01/2023 12:00,1359.726,579,18,0
25/01/2023 12:30,1388.911,574.7,18.3,0
25/01/2023 13:00,404.606,180.5,18.2,0
25/01/2023 13:30,1380.211,485.4,18,0
25/01/2023 14:00,1353.211,443.5,18.2,0
25/01/2023 14:30,617.493,120.7,18,0
25/01/2023 15:00,1082.25,286.5,17.9,0
25/01/2023 15:30,757.717,200.4,17.4,0
25/01/2023 16:00,403.546,116.2,16.9,0
25/01/2023 16:30,83.82,30.2,16.3,0
25/01/2023 17:00,12.742,6.7,15.3,0
25/01/2023 17:30,0,0,13.4,0
25/01/2023 18:00,0,0,10.7,0
25/01/2023 18:30,0,0.5,11.6,0
25/01/2023 19:00,0,0,9.9,0
25/01/2023 19:30,0,0,10.2,0
25/01/2023 20:00,0,0,8.6,0
25/01/2023 20:30,0,1.2,9.2,0
25/01/2023 21:00,0,0,9.1,0
25/01/2023 21:30,0,0,7.5,0
25/01/2023 22:00,0,1.1,8.3,0
25/01/2023 22:30,0,0,7,0
25/01/2023 23:00,0,2.8,7.6,0
25/01/2023 23:30,0,0,6.4,0
